timestamps,open,high,low,close,volume
2022-01-03,174.01337226981713,178.95499096160628,173.895952516217,178.10365295410156,104487900
2022-01-04,178.7103390737201,179.01368336177322,175.2756623032222,175.8432159423828,99310400
2022-01-05,175.75519292106577,176.30317175638402,170.8918583606612,171.1658477783203,94537600
2022-01-06,168.99347567343597,171.53767993498516,167.95622799076347,168.30850219726562,96904000
2022-01-07,169.1793866130696,170.40255876885018,167.3593058480161,168.47483825683594,86709100
2022-01-10,165.45120727418032,168.79780545137268,164.56073410828597,168.4944610595703,106765600
2022-01-11,168.62164395189677,171.4202477771128,167.15383722500894,171.32240295410156,76138300
2022-01-12,172.34004419476074,173.37729170304524,171.0679572091586,171.76271057128906,74805200
2022-01-13,172.00740890545092,172.8293772441357,168.1030368997407,168.4944610595703,84505800
2022-01-14,167.6626941036259,170.0503291665965,167.41805960834293,169.35557556152344,80440800
2022-01-18,167.82899175117316,168.836884364845,165.7740715864879,166.15570068359375,90956700
2022-01-19,166.35143003303915,167.40825267441707,162.37856885772902,162.66233825683594,94815000
2022-01-20,163.3962376065405,166.03828667936338,160.65632878123083,160.979248046875,91420500
2022-01-21,160.8911718694381,162.76018251834915,158.81667665863466,158.92431640625,122848900
2022-01-24,156.58563920962845,158.8167044309835,151.3798104055977,158.1512908935547,162294600
2022-01-25,155.56796617871674,159.26683860327665,153.650040071103,156.35079956054688,115798400
2022-01-26,159.99090611922438,160.86180403234616,154.4328194222898,156.26268005371094,108275300
2022-01-27,158.96348400735147,160.32365113506773,154.88298262420264,155.8028106689453,121954600
2022-01-28,162.15352186578443,166.6939371213685,159.3059729952558,166.6743621826172,179935700
2022-01-31,166.5079991576081,171.24411862639118,165.87194061535732,171.02883911132812,115541600
2022-02-01,170.27534392743365,171.0875320298687,168.61183278338754,170.8624725341797,86213900
2022-02-02,170.9994831805343,172.105235689561,169.6099612749151,172.0660858154297,84914300
2022-02-03,170.7352545735362,172.45749049022623,168.42590499267487,169.1891632080078,89418100
2022-02-04,168.20940619823992,170.580497991328,167.22962163757825,168.90505981445312,82465400
2022-02-07,169.36557317059368,170.43353483823722,167.49418092340588,168.18983459472656,77251200
2022-02-08,168.258422554484,171.8052533391249,167.9644841540523,171.29576110839844,74829200
2022-02-09,172.4910539110368,173.07891560572492,171.36429283315064,172.71640014648438,71285000
2022-02-10,170.61970267650963,171.93261055270034,168.08206395678414,168.64053344726562,90865900
2022-02-11,168.8462728505392,169.58111126110254,164.64298876993468,165.23086547851562,98670700
2022-02-14,163.98653444619794,166.15186486791518,163.19291135712115,165.4660186767578,86185500
2022-02-15,167.51375134007887,169.45372039657573,166.80830532856646,169.2969512939453,62527400
2022-02-16,168.3759824121772,169.83585183660028,166.6123672162483,169.06182861328125,61177400
2022-02-17,167.57254946752525,168.43476465088062,165.06430342539218,165.4660186767578,69589300
2022-02-18,166.3870146722984,167.0924457737123,162.83039207397334,163.91795349121094,82772700
2022-02-22,161.6448765238355,163.32031494834902,158.87208401329053,160.99822998046875,91162800
2022-02-23,162.1935610537394,162.79123034968327,156.5206139252959,156.8341522216797,90009200
2022-02-24,149.49552020889521,159.55791116992768,148.9272434071185,159.45013427734375,141147500
2022-02-25,160.52789462372328,161.78201763247694,157.61793335879435,161.51748657226562,91974200
2022-02-28,159.76364417956287,162.07593599497437,159.14637521454355,161.78199768066406,95056600
2022-03-01,161.37049453342058,163.23209394256236,158.69568719407653,159.90081787109375,83474400
2022-03-02,161.06678613054137,163.97674752234462,159.65589394659725,163.1929168701172,79724800
2022-03-03,165.06429046074288,165.49539801856008,162.20332160924863,162.86956787109375,76678400
2022-03-04,161.16476749621853,162.20333673673338,158.82308299816066,159.87144470214844,83737200
