timestamps,open,high,low,close,volume
2020-01-02,295.67275187158805,296.906478796011,294.7497366062965,296.88818359375,59151200
2020-01-03,293.4977411082979,295.7641429457349,293.4429112798059,294.64007568359375,77709700
2020-01-06,292.8854243272233,295.8463743777095,292.76661707449347,295.7641296386719,55653900
2020-01-07,295.1974966361732,295.6727256283345,294.48468103695666,294.9324951171875,40496400
2020-01-08,295.12435421537083,297.71973440629677,294.8776200458571,296.5043029785156,68296000
2020-01-09,298.0670758368869,298.5879870903448,297.48218715461246,298.5148620605469,48473300
2020-01-10,299.09981058166176,299.25515249526273,297.1898301592266,297.6558837890625,53029300
2020-01-13,298.2772800531271,299.7120310890485,297.8477611357546,299.7029113769531,47086800
2020-01-14,299.264238992548,300.31518120708546,298.6884979136288,299.2459716796875,62832800
2020-01-15,299.15459569341715,300.68073912701385,299.07235094750735,299.9222412109375,72056600
2020-01-16,301.3021033230802,302.4170227050781,301.0736364652037,302.4170227050781,54050300
2020-01-17,303.12987052009737,303.56850908503526,302.353077542655,303.35833740234375,95846000
2020-01-21,302.3988627386086,303.56861245848097,302.32576558256864,302.764404296875,77742400
2020-01-22,303.62340922666306,304.2722754026212,302.64559193983825,302.8009338378906,48914900
2020-01-23,302.1520504997015,303.55941441938006,301.0371309067921,303.1481628417969,51963000
2020-01-24,303.80614634423307,303.88839108132504,299.1636833310754,300.4522399902344,87578400
2020-01-27,295.2066810180619,297.1166611579254,294.8685544324489,295.6361999511719,84062500
2020-01-28,297.0617985757093,299.61149697791484,295.72755969424713,298.73419189453125,63834000
2020-01-29,300.0958119531496,300.32427882650586,298.28634427611996,298.4873962402344,53888900
2020-01-30,296.4220385181129,299.6662847627549,295.6726883900491,299.4560852050781,75491800
2020-01-31,298.8347496867189,298.9901194730198,293.1048090217675,294.0186767578125,113845600
2020-02-03,295.49912122993766,298.0670871911225,295.3803139687608,296.2027893066406,69083000
2020-02-04,299.8126259633462,301.58553178633565,299.4927666447389,300.71734619140625,62573200
2020-02-05,303.65073243122515,304.40011044558366,302.188566799041,304.1899108886719,65951100
2020-02-06,305.1494930421346,305.4053748205114,304.1350856388759,305.2134704589844,50359700
2020-02-07,304.1535076731091,305.2227174507982,303.0385877690276,303.5869140625,64139400
2020-02-10,302.70032346619564,305.91712682849703,302.6637609595158,305.8531494140625,42070000
2020-02-11,307.2057149525741,307.991627648604,305.8531809561454,306.38323974609375,54864500
2020-02-12,307.81803230663076,308.5674104828042,307.4524908196525,308.35723876953125,43992700
2020-02-13,306.93157642101494,308.9969262404168,306.65742728084103,308.0282287597656,54501900
2020-02-14,308.43954479154826,308.6405968326844,307.24238014765734,308.52178955078125,64582200
2020-02-18,307.52566305583684,308.58575305311757,306.3376181795073,307.7267150878906,57226200
2020-02-19,308.6953514933789,309.8742206443196,308.41205476200304,309.1979675292969,48814700
2020-02-20,308.64970037102154,309.4722036983125,304.9393993518931,307.9277648925781,74163400
2020-02-21,306.57524088234,306.885952596677,303.934149476926,304.75665283203125,113788200
2020-02-24,295.3072473908234,304.8297340268577,293.5708763000979,294.6492614746094,161088400
2020-02-25,296.0383078861717,296.6505836333486,284.8434284508616,285.7207336425781,218913200
2020-02-26,287.1189586441504,290.7104521537765,283.93871677139504,284.6697998046875,194773800
2020-02-27,279.1500591654127,284.72465849868144,271.88482666015625,271.88482666015625,284353500
2020-02-28,263.83362436216396,272.23207101783856,260.94579899354517,270.7424621582031,384975800
2020-03-02,272.5245501117238,282.5314151931998,269.09754534259315,282.4674377441406,238703600
2020-03-03,282.8419684102805,286.8081496933254,271.93953670902624,274.3795471191406,300139100
2020-03-04,279.753168952443,286.1319753809504,277.20347032348707,285.9126281738281,176613400
2020-03-05,278.7113812011502,281.9007705498337,274.1694576163429,276.4084167480469,186366800
2020-03-06,267.9002831419246,273.0453622263488,265.23180535005173,271.83905029296875,228667200
2020-03-09,251.58774146183126,259.71203788804456,249.8971086973447,250.60992431640625,309417300
2020-03-10,260.12327944250404,263.6690622000133,249.94278128953638,263.57769775390625,276444100
2020-03-11,256.5226281848996,257.65581500361225,247.54844229941548,250.7286834716797,255316300
2020-03-12,233.95013117048154,243.69196419793585,226.34674521407393,226.73971557617188,392220700
2020-03-13,240.4294279591931,248.09679065094042,227.1143840334552,246.12283325195312,329566100
2020-03-16,220.40663984666907,234.77264346496437,216.9156719349396,219.1912078857422,297240000
2020-03-17,223.93414936559594,234.1055159225691,216.65063616065999,231.02577209472656,262070500
2020-03-18,215.90124320983887,226.97731522464503,208.38011597518343,219.3282470703125,327597100
2020-03-19,218.64281290463057,226.07256060162746,212.2183250976438,219.79428100585938,289322000
2020-03-20,222.94366239037342,224.72699332473326,210.0467039648909,210.32247924804688,347158800
2020-03-23,209.76168442600684,211.13134505091108,200.63361059089686,204.94485473632812,326025200
2020-03-24,215.48857598678674,224.3868403910806,214.91865078430803,223.5135498046875,235494500
2020-03-25,225.0946467428511,235.6475485646317,220.38813506232896,226.85958862304688,299430300
2020-03-26,229.36917691277907,241.57669068866082,228.93713222179323,240.10592651367188,257632800
2020-03-27,232.8162972428731,239.74737193984004,230.77558000293203,232.9541778564453,224341200
2020-03-30,235.050062078814,241.23655379734308,233.05530959383546,240.51954650878906,171369500
2020-03-31,239.5175912111788,242.06388036704556,235.52808599757387,236.9345245361328,194881100
2020-04-01,227.95343812321025,236.85170059503352,224.2029321914343,226.27122497558594,189554600
2020-04-02,225.38880648912135,232.27391576246694,224.8372560253544,231.49256896972656,177660400
2020-04-03,230.50894247212545,232.8622119735487,225.41635186092915,228.14649963378906,135561200
2020-04-06,237.0171961738574,245.43745065637108,228.1281336328922,243.4702606201172,188061200
2020-04-07,252.06520642083692,252.8189911912203,243.49789687410166,243.718505859375,201427200
2020-04-08,246.31990229743062,253.71061054645543,243.82876611393948,251.8997039794922,153774500
2020-04-09,255.16303317810022,258.49071084159345,253.22344715493466,255.7329864501953,189999200
2020-04-13,254.7586352756574,255.09875018556286,249.49137070961035,253.3981475830078,114839100
2020-04-14,258.2884851590157,261.89189610685975,253.26023306323893,260.8715515136719,134143400
2020-04-15,255.1538636035753,261.0094273258755,253.21424949877317,255.32852172851562,121775000
2020-04-16,256.6062535871755,257.4151905782351,253.49003955687044,256.560302734375,131798300
2020-04-17,262.3331407891114,264.09806873944035,259.59379105102954,263.49139404296875,146684800
2020-04-20,259.7867982566206,263.6292486240073,258.62857317015494,258.84918212890625,100109300
2020-04-21,254.38170360611178,255.5859076947366,250.05205605846757,250.9897003173828,126385700
2020-04-22,255.87087162422512,258.30685593614993,254.5471616484955,256.560302734375,92951600
2020-04-23,257.83809583519155,261.0094909260674,256.2386242518092,256.5419616699219,104709700
2020-04-24,258.0586753592096,260.78882372538203,256.00875672334155,260.1177673339844,85063200
2020-04-27,262.0941566039355,264.98976199024764,261.634535810774,263.8682861328125,77896600
2020-04-28,267.51755066504967,267.86686679221776,262.35141986559825,262.65478515625,105270000
2020-04-29,267.98644290704055,271.0659071925588,266.9568970325676,269.53076171875,118745600
2020-04-30,268.151981093141,269.6319747771007,265.28395155633444,267.0213317871094,122901700
2020-05-01,262.26881020124006,267.1867582133852,258.78487679464763,259.95233154296875,125180000
2020-05-04,258.06781222922524,260.97261831344605,256.58784709475344,260.6692810058594,80873200
2020-05-05,263.4913981694902,265.8906050294555,260.7979992424974,263.0777282714844,79569900
2020-05-06,264.77827445640764,265.1643400964349,260.86229750373474,261.2943420410156,73632600
2020-05-07,264.5117413329673,266.3778004537861,263.9418160920804,264.4473876953125,75250400
2020-05-08,267.58192522789057,269.2917284965723,266.45124842032664,268.8229064941406,76452400
2020-05-11,266.892578270506,270.2570055839343,266.4697350281808,268.8781433105469,79514200
2020-05-12,270.06403969438907,270.4776816471706,263.3811342647911,263.51904296875,95870800
2020-05-13,262.95817645676516,263.9969236633219,256.43155730782263,258.8583679199219,144721100
2020-05-14,256.42235460323354,262.08485594358507,250.943656625686,261.9561767578125,121977900
2020-05-15,259.56619361268525,263.2063817576998,258.61937607827673,263.1604309082031,111146300
2020-05-18,269.383676574657,272.78488091937567,269.0619645324173,271.17620849609375,119703800
2020-05-19,270.5787293388812,272.28850498888653,268.3725554456711,268.39093017578125,95189300
2020-05-20,271.9299729869196,273.81440646458674,271.70016265778855,272.9503173828125,85861700
2020-05-21,272.82167247031106,273.63060941899073,269.97201842037936,271.06591796875,78293900
2020-05-22,270.7809833540963,271.755377128521,269.5400016819818,271.5807189941406,63958200
2020-05-26,277.54654029417327,277.7855520274972,271.59904750423533,274.92669677734375,88951400
2020-05-27,277.7212306525081,279.0541420158943,272.8952128963509,279.0173645019531,104817400
2020-05-28,280.04694364391133,282.06008496206584,277.8315680546583,278.50262451171875,90405200
2020-05-29,278.0338784551408,280.33198305004584,275.28535433660545,279.7436828613281,119090800
2020-06-01,279.100077323199,281.48090925059915,278.58530436878937,280.87420654296875,55758300
2020-06-02,281.79348222342395,283.24589956300736,280.46059882527766,283.1999206542969,74267200
2020-06-03,285.1855105697075,287.9248606902296,284.90974930553955,286.9688415527344,92567600
2020-06-04,285.98518598186917,287.7225657388418,284.119127013096,286.2149963378906,75794400
2020-06-05,291.6110119068838,295.324727633124,291.5466582645759,293.55059814453125,150524700
