timestamps,open,high,low,close,volume
2020-01-02,66.86783552352698,67.8730239868164,66.77262179859589,67.8730239868164,27278000
2020-01-03,66.84750602902096,68.12445054033702,66.81378055903824,67.51795959472656,23408000
2020-01-06,67.02752545950933,69.34289249663834,66.99628947924452,69.3176040649414,46768000
2020-01-07,69.44900962487809,69.59976407326137,69.00765768436452,69.18370056152344,34330000
2020-01-08,69.16931937572167,70.01384094895226,69.06071987013958,69.67613220214844,35314000
2020-01-09,70.51370271406968,70.84843766453115,69.93250773983897,70.40758514404297,33200000
2020-01-10,70.88761594044897,71.15887253591534,70.39816153236073,70.86231994628906,26258000
2020-01-13,71.17423856104631,71.48318564833806,70.68429232295442,71.41128540039062,30730000
2020-01-14,71.40980906115557,71.54023138512193,70.8033180140317,70.94316864013672,26076000
2020-01-15,71.06365204779961,71.44847195705131,70.99620868121237,71.3701171875,21550000
2020-01-16,71.6800692002155,71.94042198348346,71.40980383677255,71.91364288330078,26080000
2020-01-17,72.52755127820197,73.42066702183358,72.23050686888229,73.36959075927734,52424000
2020-01-21,73.34382322473569,73.8833703111752,72.9079269291361,73.50499725341797,48930000
2020-01-22,73.8759245867756,74.41397338110437,73.52532192544703,73.58531951904297,28458000
2020-01-23,73.76780967939291,74.06287159574599,73.4092694223647,73.6259765625,26650000
2020-01-24,74.02915451930895,74.09758915730573,72.55930047284312,72.70758056640625,29786000
2020-01-27,70.99026646132236,71.24019965615449,70.3931962623692,70.99968719482422,34132000
2020-01-28,71.49607551541948,72.14372252373562,70.93173956635746,71.93048858642578,29724000
2020-01-29,72.32523692514812,72.60691311591184,71.6770979293156,72.23796081542969,21566000
2020-01-30,71.31557167668379,72.16604067283447,71.16184346943253,72.116455078125,27110000
2020-01-31,72.79137767304688,72.88113570169328,70.76809913606537,71.0517578125,43822000
2020-02-03,72.48342482845398,73.70582753071683,72.23349161238843,73.5223388671875,71636000
2020-02-04,72.12835848746417,72.76558597572388,70.51866160482743,71.6780776977539,95880000
2020-02-05,72.5806094341786,72.62871192281361,70.89802115663437,71.70980834960938,36376000
2020-02-06,72.00388927199774,73.4707694622342,71.92950709001718,73.19355773925781,37822000
2020-02-07,72.76807109346798,73.65374870960305,72.66988358975605,73.3492660522461,28360000
2020-02-10,73.25605339560026,74.82557815384178,73.15538394851609,74.81466674804688,38302000
2020-02-11,75.0432628919805,75.86696037630945,74.65546917942103,74.88407897949219,34852000
2020-02-12,75.17170572454793,75.39188605793423,74.81515553865327,75.30907440185547,31042000
2020-02-13,74.88110442539049,75.67206769006663,74.58356058636251,75.0492172241211,22914000
2020-02-14,75.1057482210196,75.37948673334321,74.66042372612603,75.31402587890625,23198000
2020-02-18,75.09633617170891,75.90068528400265,74.93119712969819,75.3492431640625,25642000
2020-02-19,75.73405324495363,75.90960425641619,75.42560557770153,75.6185073852539,22746000
2020-02-20,75.32791507548832,75.72761146175247,74.59645752229817,75.22774505615234,25962000
2020-02-21,74.61233071932669,74.92822421575049,73.31852714783577,73.56498718261719,42520000
2020-02-24,70.56923390234532,71.23027423793134,69.76290240966694,70.41104125976562,49560000
2020-02-25,70.96348339912412,71.25358143993788,68.45521513612178,68.74779510498047,51580000
2020-02-26,69.17725919757333,70.1041006176885,68.26331169909781,68.95360565185547,49776000
2020-02-27,67.39994872991234,67.90874408927081,65.1733485505735,65.20855712890625,62290000
2020-02-28,63.193204492422396,66.5722739739755,62.89070436777219,66.41358947753906,80198000
2020-03-02,67.0156136346648,68.80481891518373,65.7168464160506,68.74779510498047,55430000
2020-03-03,69.31114862306558,69.83233844511692,65.9171948251204,66.33772277832031,56602000
2020-03-04,67.3910084911232,68.57224739337018,66.30200954107818,68.51373291015625,47598000
2020-03-05,66.72600490557134,67.1267001116849,64.54850635828724,65.19912719726562,54380000
2020-03-06,62.9769971984103,64.6035493381855,62.34521781036266,64.25592803955078,64640000
2020-03-09,59.754129850992335,62.12305079959445,59.41096545267935,60.29119110107422,69252000
2020-03-10,62.20537437076088,63.26957678968302,60.22771640855486,63.23585510253906,54872000
2020-03-11,61.901881557171805,62.331330808488026,59.06879454018304,60.0486946105957,54732000
2020-03-12,55.67087782381842,58.95027293420525,54.96917696011716,55.12191390991211,94326000
2020-03-13,58.2679115330629,60.22225964263293,55.15860802791231,60.21581268310547,79400000
2020-03-16,54.033918048404935,56.8040228668713,52.9166528805511,53.210227966308594,96520000
2020-03-17,54.08498798539528,55.83849297321683,52.02501404698684,55.44474792480469,83194000
2020-03-18,52.56257095894629,54.79660524805218,51.424970078900834,54.11226272583008,93044000
2020-03-19,53.96497557597738,57.15808582583962,52.3448667261516,55.127864837646484,74064000
2020-03-20,56.08149147147877,56.45738636340472,52.669690960507474,52.972686767578125,82878000
2020-03-23,52.38553745507887,52.90821796189328,50.03000577141187,52.27445602416992,83672000
